data_coleta,categoria_key,id,nome,preco_original,preco_atual,preco_pix,desconto_pct,avaliacao,num_avaliacoes,disponivel,fabricante,categoria,garantia,frete_gratis,url,ram_geracao,ram_gb,ram_mhz,ram_cl,ram_notebook
2026-07-01,ram,172366,"Memória RAM Kingston Fury Beast, 16GB, 3200MHz, DDR4, CL16, Preto - KF432C16BB1/16",1319.66,1319.66,1121.71,15,5,1229,True,Kingston,Hardware/Memória RAM/DDR 4,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/172366/memoria-ram-kingston-fury-beast-16gb-3200mhz-ddr4-cl16-preto-kf432c16bb1-16,DDR4,16.0,3200.0,16.0,False
2026-07-01,ram,383892,"Memória RAM Rise Mode Z, 8GB, 3200MHz, DDR4, CL19, Preto - RM-D4-8G-3200Z",0.0,447.05,379.99,15,5,692,True,Rise Mode,Hardware/Memória RAM/DDR 4/3200MHz,6 meses de garantia (3 meses de garantia legal + 3 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/383892/memoria-ram-rise-mode-z-8gb-3200mhz-ddr4-cl19-preto-rm-d4-8g-3200z,DDR4,8.0,3200.0,19.0,False
2026-07-01,ram,922165,"Memória RAM Husky Impulse, 8GB, 3200MHz, DDR4, CL22, Preto - HRM001083222PT",647.05,647.05,549.99,15,5,264,True,Husky,Hardware/Memória RAM/DDR 4/3200MHz,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/922165/memoria-ram-husky-impulse-8gb-3200mhz-ddr4-cl22-preto-hrm001083222pt,DDR4,8.0,3200.0,22.0,False
2026-07-01,ram,922166,"Memória RAM Husky Impulse, 16GB, 3200MHz, DDR4, CL22, Preto - HRM001163222PT",1176.46,1176.46,999.99,15,5,86,True,Husky,Hardware/Memória RAM/DDR 4/3200MHz,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/922166/memoria-ram-husky-impulse-16gb-3200mhz-ddr4-cl22-preto-hrm001163222pt,DDR4,16.0,3200.0,22.0,False
2026-07-01,ram,911804,"Memória para Notebook Rise Mode Value, 8GB, 3200MHz, DDR4, CL22, Preto - RM-D4-8G-3200VN",388.88,388.88,349.99,10,5,36,True,Rise Mode,Hardware/Memória RAM/DDR 4/3200MHz,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/911804/memoria-para-notebook-rise-mode-value-8gb-3200mhz-ddr4-cl22-preto-rm-d4-8g-3200vn,DDR4,8.0,3200.0,22.0,True
2026-07-01,ram,526516,"Memória RAM XPG Lancer, RGB, 32GB (2x16GB), 6000MHz, DDR5, CL30, Preto - AX5U6000C3016G-DCLARBK",0.0,4235.28,3599.99,15,5,282,True,XPG,Hardware/Memória RAM/DDR 5,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/526516/memoria-ram-xpg-lancer-rgb-32gb-2x16gb-6000mhz-ddr5-cl30-preto-ax5u6000c3016g-dclarbk,DDR5,32.0,6000.0,30.0,False
2026-07-01,ram,477150,"Memória RAM XPG Spectrix D35G, RGB, 16GB, 3200MHz, DDR4, CL16, Branco - AX4U320016G16A-SWHD35G",0.0,1164.69,989.99,15,5,199,True,XPG,Hardware/Memória RAM/DDR 4,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/477150/memoria-ram-xpg-spectrix-d35g-rgb-16gb-3200mhz-ddr4-cl16-branco-ax4u320016g16a-swhd35g,DDR4,16.0,3200.0,16.0,False
2026-07-01,ram,480402,"Memoria RAM Para Notebook Rise Mode Value, 16GB, 3200MHZ, DDR4, CL22 - RM-D4-16G-3200VN",1058.81,1058.81,899.99,15,5,142,True,Rise Mode,Hardware/Memória RAM/DDR 4/3200MHz,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/480402/memoria-ram-para-notebook-rise-mode-value-16gb-3200mhz-ddr4-cl22-rm-d4-16g-3200vn,DDR4,16.0,3200.0,22.0,True
2026-07-01,ram,172365,"Memória RAM Kingston Fury Beast, 8GB, 3200MHz, DDR4, CL16, Preto - KF432C16BB/8",0.0,952.74,809.83,15,5,1613,True,Kingston,Hardware/Memória RAM/DDR 4,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/172365/memoria-ram-kingston-fury-beast-8gb-3200mhz-ddr4-cl16-preto-kf432c16bb-8,DDR4,8.0,3200.0,16.0,False
2026-07-01,ram,383893,"Memória RAM Rise Mode Z, 8GB, 3200MHz, DDR4, CL19, Branco - RM-D4-8G-3200ZW",529.4,529.4,449.99,15,5,266,True,Rise Mode,Hardware/Memória RAM/DDR 4/3200MHz,6 meses de garantia (3 meses de garantia legal + 3 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/383893/memoria-ram-rise-mode-z-8gb-3200mhz-ddr4-cl19-branco-rm-d4-8g-3200zw,DDR4,8.0,3200.0,19.0,False
2026-07-01,ram,102452,"Memória RAM para Notebook Rise Mode, 8GB, 2400MHz, DDR4, CL17 - RM-D4-8G-2400VN",379.9,379.9,379.9,0,5,226,True,Rise Mode,Hardware/Memória RAM/DDR 4/2400MHz,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/102452/memoria-ram-para-notebook-rise-mode-8gb-2400mhz-ddr4-cl17-rm-d4-8g-2400vn,DDR4,8.0,2400.0,17.0,True
2026-07-01,ram,193299,"Memória RAM Para Notebook Kingston Fury Impact, 8GB, 3200MHz, DDR4, CL20 - KF432S20IB/8",567.05,567.05,481.99,15,5,573,True,Kingston,Hardware/Memória RAM/DDR 4,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/193299/memoria-ram-para-notebook-kingston-fury-impact-8gb-3200mhz-ddr4-cl20-kf432s20ib-8,DDR4,8.0,3200.0,20.0,True
2026-07-01,ram,474941,"Memória RAM XPG Gammix D35, 16GB, 3200MHz, DDR4, CL16, Preto - AX4U320016G16A-SBKD35",1411.75,1411.75,1199.99,15,5,150,True,XPG,Hardware/Memória RAM/DDR 4,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/474941/memoria-ram-xpg-gammix-d35-16gb-3200mhz-ddr4-cl16-preto-ax4u320016g16a-sbkd35,DDR4,16.0,3200.0,16.0,False
2026-07-01,ram,466803,"Memória RAM para Notebook Rise Mode Value Series, 8GB, 1600MHz, DDR3, CL11 - RM-D3-8G1600NL",0.0,159.88,135.9,15,5,206,True,Rise Mode,Hardware/Memória RAM/DDR 3/1600 Mhz PC12800,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/466803/memoria-ram-para-notebook-rise-mode-value-series-8gb-1600mhz-ddr3-cl11-rm-d3-8g1600nl,DDR3,8.0,1600.0,11.0,True
2026-07-01,ram,677473,"Memória RAM XPG Lancer Blade, 16GB, RGB, DDR5, 6000MHz, Single Tray, CL48, Preto  - AX5U6000C4816G-SLABRBK",2717.64,2717.64,2309.99,15,5,23,True,XPG,Hardware/Memória RAM/DDR 5,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/677473/memoria-ram-xpg-lancer-blade-16gb-rgb-ddr5-6000mhz-single-tray-cl48-preto-ax5u6000c4816g-slabrbk,DDR5,16.0,6000.0,48.0,False
2026-07-01,ram,677475,"Memória RAM XPG Lancer Blade, 16GB, RGB, DDR5, 6000MHz, Single Tray, CL48, Branco - AX5U6000C4816G-SLABRWH",2117.64,2117.64,1799.99,15,5,31,True,XPG,Hardware/Memória RAM/DDR 5,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/677475/memoria-ram-xpg-lancer-blade-16gb-rgb-ddr5-6000mhz-single-tray-cl48-branco-ax5u6000c4816g-slabrwh,DDR5,16.0,6000.0,48.0,False
2026-07-01,ram,708329,"Memória RAM Kingston Fury Beast, 16GB 6000MT/s DDR5 CL36, DIMM, Preto, EXPO - KF560C36BBE2-16",0.0,2176.46,1849.99,15,5,9,True,Kingston,Hardware/Memória RAM/DDR 5/6000MHz,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/708329/memoria-ram-kingston-fury-beast-16gb-6000mt-s-ddr5-cl36-dimm-preto-expo-kf560c36bbe2-16,DDR5,16.0,,36.0,False
2026-07-01,ram,564690,Memoria   8GB P/ Notebook Kingston Ddr4 3200mhz Kvr32s22s8/8,0.0,400.99,368.91,8,5,1,True,Kingston,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,False,https://www.kabum.com.br/produto/564690/memoria-8gb-p-notebook-kingston-ddr4-3200mhz-kvr32s22s8-8,Ddr4,8.0,3200.0,,True
2026-07-01,ram,643766,"Memória RAM para Notebook Husky, 16GB, 3200MHz, DDR4, CL22 - HRMN001163222PT",1117.64,1117.64,949.99,15,5,39,True,Husky,Hardware/Memória RAM/DDR 4/3200MHz,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/643766/memoria-ram-para-notebook-husky-16gb-3200mhz-ddr4-cl22-hrmn001163222pt,DDR4,16.0,3200.0,22.0,True
2026-07-01,ram,502912,Memoria   8gb Kingston Ddr4 2666mhz - Kvr26n19s8/8.,0.0,393.79,362.29,8,5,1,True,Kingston,Hardware/Memória RAM/DDR 3/1333 Mhz PC10666,Sem Garantia,False,https://www.kabum.com.br/produto/502912/memoria-8gb-kingston-ddr4-2666mhz-kvr26n19s8-8-,Ddr4,8.0,2666.0,,False
2026-07-01,ram,643764,"Memória RAM para Notebook Husky, 8GB, 2666MHz, DDR4, CL19 - HRMN001082619PT",588.22,588.22,499.99,15,5,36,True,Husky,Hardware/Memória RAM/DDR 4/2666MHz,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/643764/memoria-ram-para-notebook-husky-8gb-2666mhz-ddr4-cl19-hrmn001082619pt,DDR4,8.0,2666.0,19.0,True
2026-07-01,ram,616568,"Memória RAM Kingston Fury Beast Expo, 32GB (2X16GB), 6000MT/s, DDR5, DIMM, CL30, Preto - KF560C30BBEK2-32",0.0,4705.87,3999.99,15,5,66,True,Kingston,Hardware/Memória RAM/DDR 5,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/616568/memoria-ram-kingston-fury-beast-expo-32gb-2x16gb-6000mt-s-ddr5-dimm-cl30-preto-kf560c30bbek2-32,DDR5,32.0,,30.0,False
2026-07-01,ram,233588,"Memória Kingston UDIMM, 8GB, 1600MHz, DDR3, Para Desktop KVR16N11/8",0.0,141.49,128.76,9,5,47,True,Kingston,Hardware/Memória RAM/DDR 3/1600 Mhz PC12800,Sem Garantia,False,https://www.kabum.com.br/produto/233588/memoria-kingston-udimm-8gb-1600mhz-ddr3-para-desktop-kvr16n11-8,DDR3,8.0,1600.0,,False
2026-07-01,ram,996480,"Memória RAM Husky Impulse, RGB, 8GB, 3200MHz, DDR4, CL22, Preto - HRM002083222RGB",666.66,666.66,599.99,10,5,2,True,Husky,Hardware/Memória RAM/DDR 4/3200MHz,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/996480/memoria-ram-husky-impulse-rgb-8gb-3200mhz-ddr4-cl22-preto-hrm002083222rgb,DDR4,8.0,3200.0,22.0,False
2026-07-01,ram,475278,"Memória RAM Rise Mode Z, 32GB, 3200MHz, DDR4, CL19, Branco - RM-D4-32G-3200ZW",0.0,1435.18,1219.9,15,5,39,True,Rise Mode,Hardware/Memória RAM/DDR 4/3200MHz,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/475278/memoria-ram-rise-mode-z-32gb-3200mhz-ddr4-cl19-branco-rm-d4-32g-3200zw,DDR4,32.0,3200.0,19.0,False
2026-07-01,ram,513720,"Memória RAM Gamer Rise Mode Aura, ARGB, 16GB, 3200MHz, DDR4, CL19, Preto - RM-D4AB-16G-3200ARGB",0.0,1018.71,865.9,15,5,23,True,Rise Mode,Hardware/Memória RAM/DDR 4/3200MHz,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/513720/memoria-ram-gamer-rise-mode-aura-argb-16gb-3200mhz-ddr4-cl19-preto-rm-d4ab-16g-3200argb,DDR4,16.0,3200.0,19.0,False
2026-07-01,ram,466802,"Memória RAM para Notebook Rise Mode Value Series, 4GB, 1600MHz, DDR3, CL11 - RM-D3-4G1600NL",0.0,91.75,77.99,15,5,45,True,Rise Mode,Hardware/Memória RAM/DDR 3/1600 Mhz PC12800,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/466802/memoria-ram-para-notebook-rise-mode-value-series-4gb-1600mhz-ddr3-cl11-rm-d3-4g1600nl,DDR3,4.0,1600.0,11.0,True
2026-07-01,ram,506124,"Memória RAM Corsair Vengeance, 32GB (2X16GB), 6000MHz, DDR5, CL36, Preto - CMK32GX5M2E6000C36",4694.0,4694.0,3989.9,15,5,57,True,Corsair,Hardware/Memória RAM/DDR 5,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/506124/memoria-ram-corsair-vengeance-32gb-2x16gb-6000mhz-ddr5-cl36-preto-cmk32gx5m2e6000c36,DDR5,32.0,6000.0,36.0,False
2026-07-01,ram,1015048,Memoria 16gb Ddr4 Kingston 3200mhz Kvr32n22s8/16,740.49,740.49,696.06,6,0,0,True,Kingston,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,False,https://www.kabum.com.br/produto/1015048/memoria-16gb-ddr4-kingston-3200mhz-kvr32n22s8-16,Ddr4,16.0,3200.0,,False
2026-07-01,ram,643765,"Memória RAM para Notebook Husky, 8GB, 3200MHz, DDR4, CL19 - HRMN001083219PT",647.05,647.05,549.99,15,5,61,True,Husky,Hardware/Memória RAM/DDR 4,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/643765/memoria-ram-para-notebook-husky-8gb-3200mhz-ddr4-cl19-hrmn001083219pt,DDR4,8.0,3200.0,19.0,True
2026-07-01,ram,285967,"Memória RAM Kingston Fury Beast, 16GB, 5600MHz, DDR5, CL40, para Intel XMP, Preto - KF556C40BB-16",2235.28,2235.28,1899.99,15,5,63,True,Kingston,Hardware/Memória RAM/DDR 5,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/285967/memoria-ram-kingston-fury-beast-16gb-5600mhz-ddr5-cl40-para-intel-xmp-preto-kf556c40bb-16,DDR5,16.0,5600.0,40.0,False
2026-07-01,ram,513722,"Memória RAM Gamer Rise Mode Aura, RGB, 32GB (2x16GB), 3200MHz, DDR4, CL19, Preto - RM-D4AB-32G-3200ARGB.",0.0,1999.88,1699.9,15,5,22,True,Rise Mode,Hardware/Memória RAM/DDR 4/3200MHz,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/513722/memoria-ram-gamer-rise-mode-aura-rgb-32gb-2x16gb-3200mhz-ddr4-cl19-preto-rm-d4ab-32g-3200argb,DDR4,32.0,3200.0,19.0,False
2026-07-01,ram,264718,"Memória RAM Kingston Fury Beast, 16GB, 5200MHz, DDR5, CL40, para Intel XMP, Preto - KF552C40BB-16",2035.18,2035.18,1729.9,15,5,28,True,Kingston,Hardware/Memória RAM/DDR 5,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/264718/memoria-ram-kingston-fury-beast-16gb-5200mhz-ddr5-cl40-para-intel-xmp-preto-kf552c40bb-16,DDR5,16.0,5200.0,40.0,False
2026-07-01,ram,163762,"Memória RAM Kingston, 8GB, 2400MHz, DDR4, CL17 - KVR24N17S8/8",0.0,688.34,688.34,0,5,9,True,Kingston,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/163762/memoria-ram-kingston-8gb-2400mhz-ddr4-cl17-kvr24n17s8-8,DDR4,8.0,2400.0,17.0,False
2026-07-01,ram,466683,"Memória RAM Gamer Rise Mode Venon, ARGB, 8GB, 3200Mhz, DDR4, CL19, Preto - RM-D4-8G-3200-RGB",1042.24,1042.24,885.9,15,5,48,True,Rise Mode,Hardware/Memória RAM/DDR 4/3200MHz,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/466683/memoria-ram-gamer-rise-mode-venon-argb-8gb-3200mhz-ddr4-cl19-preto-rm-d4-8g-3200-rgb,DDR4,8.0,3200.0,19.0,False
2026-07-01,ram,724690,"Memória Gamer Rise Mode 16GB, DDR4, 3200MHz, CL16, Viper White - RM-D4-16G-3200VP-W",1323.52,1323.52,1124.99,15,5,22,True,Rise Mode,Hardware/Memória RAM/DDR 4,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/724690/memoria-gamer-rise-mode-16gb-ddr4-3200mhz-cl16-viper-white-rm-d4-16g-3200vp-w,DDR4,16.0,3200.0,16.0,False
2026-07-01,ram,506073,"Memoria RAM para Notebook  Kingston 16GB, 2666MHz, DDR4 - KVR26S19S8/16",723.99,723.99,666.07,8,5,2,True,Kingston,Hardware/Memória RAM/DDR 4/2666MHz,Sem Garantia,False,https://www.kabum.com.br/produto/506073/memoria-ram-para-notebook-kingston-16gb-2666mhz-ddr4-kvr26s19s8-16,DDR4,16.0,2666.0,,True
2026-07-01,ram,688892,Kit Com 2 Memorias   8GB Ddr3 Kingston 1600mhz Kvr16n11/8,0.0,267.49,248.77,7,5,2,True,Kingston,Hardware/Memória RAM/DDR 3/1600 Mhz PC12800,Sem Garantia,False,https://www.kabum.com.br/produto/688892/kit-com-2-memorias-8gb-ddr3-kingston-1600mhz-kvr16n11-8,Ddr3,8.0,1600.0,,False
2026-07-01,ram,616570,"Memória RAM Kingston Fury Beast Expo, 64GB (2X32GB), 6000MT/s, DDR5, DIMM, CL30, Preto - KF560C30BBEK2-64",0.0,10235.28,8699.99,15,5,13,True,Kingston,Hardware/Memória RAM/DDR 5,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/616570/memoria-ram-kingston-fury-beast-expo-64gb-2x32gb-6000mt-s-ddr5-dimm-cl30-preto-kf560c30bbek2-64,DDR5,64.0,,30.0,False
2026-07-01,ram,528846,"Memória Para Notebook Adata XPG, 16GB, 5600MHz, DDR5, CL46 - AD5S560016G-S",0.0,2117.64,1799.99,15,5,54,True,Adata,Hardware/Memória RAM/DDR 5,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/528846/memoria-para-notebook-adata-xpg-16gb-5600mhz-ddr5-cl46-ad5s560016g-s,DDR5,16.0,5600.0,46.0,True
2026-07-01,ram,175123,"Memória RAM Kingston 16GB, 2666MHz, DDR4, CL19 - KVR26N19S8/16",0.0,668.49,621.7,7,4,3,True,Kingston,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/175123/memoria-ram-kingston-16gb-2666mhz-ddr4-cl19-kvr26n19s8-16,DDR4,16.0,2666.0,19.0,False
2026-07-01,ram,532646,"Memoria Kingston, 8GB, DDR3, 1333mhz - Kvr1333d3n9/8g.",0.0,141.49,128.76,9,0,0,True,Kingston,Hardware/Memória RAM,Sem Garantia,False,https://www.kabum.com.br/produto/532646/memoria-kingston-8gb-ddr3-1333mhz-kvr1333d3n9-8g-,DDR3,8.0,1333.0,,False
2026-07-01,ram,84471,"Memória RAM Corsair Vengeance LPX, 8GB, 2400MHz, DDR4, CL16, Preto - CMK8GX4M1A2400C16",0.0,646.94,549.9,15,5,1047,True,Corsair,Hardware/Memória RAM/DDR 4,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/84471/memoria-ram-corsair-vengeance-lpx-8gb-2400mhz-ddr4-cl16-preto-cmk8gx4m1a2400c16,DDR4,8.0,2400.0,16.0,False
2026-07-01,ram,996479,"Memória RAM Husky Impulse, RGB, 16GB, 3200MHz, DDR4, CL22, Preto - HRM002163222RGB",1366.66,1366.66,1229.99,10,0,0,True,Husky,Hardware/Memória RAM/DDR 4/3200MHz,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/996479/memoria-ram-husky-impulse-rgb-16gb-3200mhz-ddr4-cl22-preto-hrm002163222rgb,DDR4,16.0,3200.0,22.0,False
2026-07-01,ram,1045174,Memoria Ram Para Notebook Fnx So-dimm 8GB 5600mhz Ddr5 Cl40 Fnx56s46bs8-8g,0.0,699.0,699.0,0,0,0,True,Fnx,Hardware/Memória RAM/DDR 5/5600MHz,Sem Garantia,False,https://www.kabum.com.br/produto/1045174/memoria-ram-para-notebook-fnx-so-dimm-8gb-5600mhz-ddr5-cl40-fnx56s46bs8-8g,Ddr5,8.0,5600.0,40.0,True
2026-07-01,ram,513723,"Memória RAM Gamer Rise Mode Aura, RGB, 32GB (2x16GB), 3200MHz, DDR4, CL19, Branco - RM-D4AW-32G-3200ARGB",0.0,2152.82,1829.9,15,4,53,True,Rise Mode,Hardware/Memória RAM/DDR 4/3200MHz,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/513723/memoria-ram-gamer-rise-mode-aura-rgb-32gb-2x16gb-3200mhz-ddr4-cl19-branco-rm-d4aw-32g-3200argb,DDR4,32.0,3200.0,19.0,False
2026-07-01,ram,988585,"Memória RAM Corsair Vengeance, 32GB (2x16GB), 6000MHz, DDR5, CL38, Intel XMP, Preto - CMK32GX5M2B6000C38",5822.11,5822.11,5239.9,10,0,0,True,Corsair,Hardware/Memória RAM/DDR 5/6000MHz,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/988585/memoria-ram-corsair-vengeance-32gb-2x16gb-6000mhz-ddr5-cl38-intel-xmp-preto-cmk32gx5m2b6000c38,DDR5,32.0,6000.0,38.0,False
2026-07-01,ram,313833,"Memória Kingston Fury Beast 8GB, 3200MHz, DDR4, CL16, Preto - KF432C16BB/8",0.0,629.9,579.51,8,5,15,True,Kingston,Hardware/Memória RAM/DDR 4,Sem Garantia,True,https://www.kabum.com.br/produto/313833/memoria-kingston-fury-beast-8gb-3200mhz-ddr4-cl16-preto-kf432c16bb-8,DDR4,8.0,3200.0,16.0,False
2026-07-01,ram,1036732,Memoria Ram Para Notebook Fnx So-dimm 8GB 4800mhz Ddr5 Cl40 Fnx488ss8-8g,0.0,699.0,699.0,0,0,0,True,Fnx,Hardware/Memória RAM/DDR 5/4800MHz,Sem Garantia,False,https://www.kabum.com.br/produto/1036732/memoria-ram-para-notebook-fnx-so-dimm-8gb-4800mhz-ddr5-cl40-fnx488ss8-8g,Ddr5,8.0,4800.0,40.0,True
2026-07-01,ram,677479,"Memória RAM XPG Lancer Blade, 16GB, DDR5, 6000MHz, Single Tray, CL48, Branco - AX5U6000C4816G-SLABWH",0.0,2141.06,1819.9,15,5,1,True,XPG,Hardware/Memória RAM/DDR 5,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/677479/memoria-ram-xpg-lancer-blade-16gb-ddr5-6000mhz-single-tray-cl48-branco-ax5u6000c4816g-slabwh,DDR5,16.0,6000.0,48.0,False
2026-07-01,ram,1040018,Memória RAM 8GB DDR4 2666MHz DIMM Desktop Knup KP-HD817,0.0,479.9,455.91,5,0,0,True,Knup,Hardware/Memória RAM/DDR 4/2666MHz,Sem Garantia,False,https://www.kabum.com.br/produto/1040018/memoria-ram-8gb-ddr4-2666mhz-dimm-desktop-knup-kp-hd817,DDR4,8.0,2666.0,,False
2026-07-01,ram,564677,Memória Ram Macrovip Ddr3 8GB 1600mhz,0.0,130.45,114.8,12,0,0,True,MACROVIP,Hardware/Memória RAM/DDR 3/1600 Mhz PC12800,Sem Garantia,False,https://www.kabum.com.br/produto/564677/memoria-ram-macrovip-ddr3-8gb-1600mhz,Ddr3,8.0,1600.0,,False
2026-07-01,ram,252172,Memoria   8gb P/ Notebook Kingston Ddr4 2400mhz Kvr24s17s8/8,0.0,393.79,366.22,7,0,0,True,Kingston,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/252172/memoria-8gb-p-notebook-kingston-ddr4-2400mhz-kvr24s17s8-8,Ddr4,8.0,2400.0,,True
2026-07-01,ram,474937,"Memória RAM Adata XPG, 8GB, 2666MHz, DDR4, CL19, Verde - AD4U26668G19-SGN",0.0,552.82,469.9,15,5,15,True,Adata,Hardware/Memória RAM/DDR 4,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/474937/memoria-ram-adata-xpg-8gb-2666mhz-ddr4-cl19-verde-ad4u26668g19-sgn,DDR4,8.0,2666.0,19.0,False
2026-07-01,ram,286773,"Memória RAM Corsair Vengeance, 32GB (2x16GB), 5200MHz, DDR5, CL40, para Intel XMP, Preto - CMK32GX5M2B5200C40",4244.69,4244.69,3607.99,15,5,67,True,Corsair,Hardware/Memória RAM/DDR 5,2 anos de garantia (3 meses de garantia legal + 21 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/286773/memoria-ram-corsair-vengeance-32gb-2x16gb-5200mhz-ddr5-cl40-para-intel-xmp-preto-cmk32gx5m2b5200c40,DDR5,32.0,5200.0,40.0,False
2026-07-01,ram,382749,"Memória RAM Corsair Vengeance RGB RS, 32GB (2x16GB), 3200MHz, DDR4, CL16, Preto - CMG32GX4M2E3200C16",0.0,2767.05,2351.99,15,5,115,True,Corsair,Hardware/Memória RAM/DDR 4/3200MHz,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/382749/memoria-ram-corsair-vengeance-rgb-rs-32gb-2x16gb-3200mhz-ddr4-cl16-preto-cmg32gx4m2e3200c16,DDR4,32.0,3200.0,16.0,False
2026-07-01,ram,232159,"Memória RAM para Notebook Kingston, 8GB, 2666MHz, DDR4 - KVR26S19S8/8",0.0,393.79,366.22,7,5,1,True,Kingston,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/232159/memoria-ram-para-notebook-kingston-8gb-2666mhz-ddr4-kvr26s19s8-8,DDR4,8.0,2666.0,,True
