nome,preco_pix,preco_previsto,faixa_baixo,faixa_alto
"Hd SSD Up Gamer Up500, 480GB, Sata 3, 550/500MB/s 5500",529.9,1727.1527248859916,0.0,6671.993063318472
Ssd WD 960GB Green M.2 2280 Sn350 Nvme Pcie Wds960g2g0c  Leitura 2400MB/s Gravação 1900MB/s,1034.1,1285.4357272871464,0.0,2628.9636070207903
"HD SSD M.2, XPG Adata Gammix S70 Blade, Pci-e, 4.0x4 - Agammixs70b-1t-cs 3559",1906.5,564.9592097751755,0.0,2121.4161864983885
"SSD 480GB Fnx Snfx17 Sata3 2,5""",619.9,1886.2634517589304,0.0,7026.206415337908
"SSD WD Sn350 1TB M.2 Nvme PCie, Leitura 2400MB/s E Gravação 1850MB/s - Wds100t2g0c",1053.79,1331.8819318527876,0.0,2722.406468496587
SSD 240 Gigas Ftx Sata 3 2.5 530mb/s Preto Cor:preto,259.9,529.9922387652613,0.0,1305.492477998444
"SSD Lexar NS100, 1TB, SATA III, 2.5"", Leitura: 550MB/s, Cinza - LNS100-1TRBNA",985.9,1161.0915085097827,661.2343750788192,1660.9486419407463
"SSD Lexar 1.92TB Nq100 2.5"" Sata 3 - Lnq100x1920g-rnnnu",1259.77,1006.3463990183491,391.7843684098117,1620.9084296268866
SSD 250GB S700 HP Sata 3 2.5Polegadas - 2dp98aa abb,387.11,506.05870363840785,0.0,1170.694473864695
NVME M.2 PCIe 3.0 SSD 2280 Gen3x4 512GB Disco Rígido Interno de Estado Sólido de Alta Velocidade para Portátil e Computador de Secretária KOOTION,629.99,466.4526681913665,0.0,1107.777392005848
"SSD Samsung 990 Pro 2TB, M.2 Nvme PCie 4.0, Leitura 7450MBps, Gravação 6900MBps - Mz-V9p2t0bw",3679.08,3675.5830819104976,1333.7114796063956,6017.454684214599
"SSD Adata Su650 240GB, Leitura 520 MB/s, Gravação 450MB/s - Asu650ss-240gt-r",339.77,436.60835386949077,55.91873500703571,817.2979727319458
"Ssd Kingspec 120gb 2,5 Polegadas Sata3 - P4-120",139.0,255.19201714270704,3.2245743071303536,507.15945997828373
Gabinete Para Nvme M.2 - Delta (gv310),71.9,564.9592097751755,0.0,2121.4161864983885
"SSD Sandisk Plus 1TB, M.2 2280 NVMe Pcie Gen 3.0, Leitura 3200MB/s E Gravação 2500MB/s - Sdssda3n-1t00-G26",1537.0,1385.8118240264314,471.91004402213036,2299.7136040307323
"SSD Externo Kingston 1TB, Portátil Xs2000, Preto - sxs2000/1000g",1659.3,1775.5420635699895,119.79480946313515,3431.289317676844
"SSD Portátil  Externo Kodak X200, 256GB, Preto.",474.99,499.30186940130915,0.0,1197.3848613019914
"SSD, Adata Legend 960, 2TB M.2 2280, PCie Nvme, Leitura 7400mb/s, Gravação 6800mb/s",3591.9,3017.3026114349673,2049.4055470157687,3985.199675854166
"SSD PCIe Corsair MP600 MINI, 1TB, M.2 NVMe, Leitura: 7000MB/s e Gravação: 6200MB/s - CSSD-F1000GBMP600MNR2",1389.9,2243.130012450296,1482.5141663301065,3003.7458585704853
SSD Nvme M.2 2230 256gb PCie Sk Hynix Bc511,399.0,590.476793846697,317.13534473616374,863.8182429572303
"SSD WD 480GB Green 2.5"" Sata 3 - Wds480g3g0a 545mb/s",713.08,611.9722795647896,377.8528466253721,846.0917125042071
"SSD Patriot 1TB, M.2 Nvme Pcie 2100mb/s Leit - 1650mb/s Grav - P300p1tbm28",1421.54,1291.2450280887629,493.91829947956387,2088.571756697962
"Hd Externo 320gb 2,5"" Exbom Hde-s3ga Usb - C",179.9,544.4538113944301,185.9261862689865,902.9814365198737
SSD  512gb 2.5 Sata 3 520mb/s Leit - 450mb/s Grav Mv512gb Macrovip,549.67,2335.9418508936587,0.0,14151.488680332888
SSD Netac Nvme N3000 250gb M.2 PCie 3.0 X4 - Velocidade Máxima!,449.98,596.048523471541,0.0,1371.9398593949231
"SSD Haoqing 256gb, Sata Iii 6gb/s, 2.5"", Leitura: 500mb/s, Gravação: 400mb/s -  Hq-256gb",269.9,418.8199115127134,145.58630465794408,692.0535183674828
"Nvme 4TB Kingston Fury Renegade G5, M.2 2280, PCie Gen 5x4, Leit 14800mb/s, Grav 14000mb/s - Sfyr2s/4t0",5544.0,7269.668669543617,0.0,16860.52183276007
"SSD ADATA XPG, 1TB, S70 Blade, PCIe Gen4x4, M.2 2280, NVMe, Leitura: 7400MB/s e Gravação: 5500MB/s, 3D NAND - AGAMMIXS70B-1T-CS",1699.99,1984.9376462723606,1357.7138420156548,2612.1614505290663
"SSD 256GB Keepdata, M.2 2280, Pcie Gen3x4 Nvme, Leitura 2400mb/s, Gravação 1700mb/s - KDNV256G-J12",349.4,515.5177425587802,180.35328816967672,850.6821969478838
SSD  512gb 2.5 Sata 3 550mb/s Leit - 520mb/s Grav Kc600 Skc600/512g Kingston,911.25,1089.5549362252107,391.73350774164453,1787.3763647087767
"SSD 240GB, Keepdata Kds240g L21 500 450 Mb S",319.0,426.0011898917257,103.021039288223,748.9813404952283
"SSD Kingston Kc3000, 2TB, M.2 2280 Pcie, Nvme, Leitura: 7000MB/s E Gravação: 7000MB/s, Para Pc E Ps5 - Skc3000d/2048g",4434.25,3309.6075684419407,1996.343783566326,4622.871353317555
Dissipador De Calor Heatsink Para SSD M.2 Nvme 2280 PCyes Heat Shield,95.88,564.9592097751755,0.0,2121.4161864983885
HD SSD Sandisk Plus 2tb Sata 3 545-450mbs - SDSSDA-2t00-G26 5623.,1529.15,2245.9432029978725,1169.6899320198086,3322.1964739759364
Disco Sólido Interno Alltek SSD Atk-2.5 Sata Iii 256gb Preto,381.41,511.7633440370371,0.0,1269.965204466674
Hd SSD Interno 240GB 6gb/s Sata 3 Adata Su650,854.99,448.08643911652956,93.82187221419173,802.3510060188673
Hd SSD M2 500gb Kingston Nvme Nv3  PCie 4.0.,853.93,1069.0319815911876,259.0718896235296,1878.9920735588455
"SSD Ntc 240GB Sata Lll 2,5"" Leitura 500mb/s Gravação 400mb/s - Ntc-s3/240GB",283.99,403.25160076681686,260.1065610459525,546.3966404876812
"SSD 512GB Keepdata, M.2 2280, Pcie Gen3x4 Nvme, Leitura 2400mb/s, Gravação 1700mb/s - Kdnv512g-j12",552.73,975.4531642147035,284.4848165766027,1666.4215118528043
"SSD Corsair Force MP600 PRO XT, 1TB, M.2 PCIe, NVMe, Leitura: 7100MB/s e Gravação: 5800MB/s, Preto - CSSD-F1000GBMP600PXT",2539.9,2149.5709799276988,1376.9446473490707,2922.197312506327
"SSD Hiksemi 120GB 2,5"" Sata 3 - Hs-ssd-wave(s)/120g",239.0,276.41537449898385,76.17144907127599,476.6592999266917
"SSD SanDisk Plus NVMe, 1TB, M.2, PCle, Gen3,  Leitura 3.200 e Gravação acima de 3.200, Preto - SDSSDA3N-1T00-G26",1299.99,1739.9912674260615,681.3236154270862,2798.658919425037
SSD Ceamere 512gb Nvme M.2 2280.,860.0,564.9592097751755,0.0,2121.4161864983885
