data_coleta,categoria_key,id,nome,preco_original,preco_atual,preco_pix,desconto_pct,avaliacao,num_avaliacoes,disponivel,fabricante,categoria,garantia,frete_gratis,url
2026-05-16,placa_mae,463273,"Placa Mãe Knup Revenger G-h81/m, Intel, 4ª Geração, DDR3, M.2 Nvme, Rede Gigabit, Micro ATX, LGA 1150",0.0,253.5,202.8,20,0,0,True,Knup,Hardware/Placas-mãe/Placa-Mãe Intel,Sem Garantia,False,https://www.kabum.com.br/produto/463273/placa-mae-knup-revenger-g-h81-m-intel-4-geracao-ddr3-m-2-nvme-rede-gigabit-micro-atx-lga-1150
2026-05-16,placa_mae,887689,"Placa Mãe MSI PRO B850M-P WIFI, AMD AM5, mATX, DDR5, Bluetooth, Preto - PRO B850M-P WIFI",0.0,1888.88,1699.99,10,5,1,True,MSI,Hardware/Placas-mãe/Placa-Mãe AMD,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/887689/placa-mae-msi-pro-b850m-p-wifi-amd-am5-matx-ddr5-bluetooth-preto-pro-b850m-p-wifi
2026-05-16,placa_mae,164869,"Placa-Mãe Biostar, AMD, DDR3, HDMI - A68N-2100K",0.0,425.59,425.59,0,0,0,True,Biostar,Hardware/Placas-mãe/Placa-Mãe AMD,Sem Garantia,False,https://www.kabum.com.br/produto/164869/placa-mae-biostar-amd-ddr3-hdmi-a68n-2100k
2026-05-16,placa_mae,914296,"Placa Mãe Gigabyte B760M AORUS ELITE WIFI6E GEN5, Intel LGA 1700, mATX, DDR5, RGB,  PCIe 5.0, Wi-Fi 6E, Bluetooth - B760M A E WF6E GEN5",1777.77,1777.77,1599.99,10,0,0,True,Gigabyte,Hardware/Placas-mãe/Placa-Mãe Intel,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/914296/placa-mae-gigabyte-b760m-aorus-elite-wifi6e-gen5-intel-lga-1700-matx-ddr5-rgb-pcie-5-0-wi-fi-6e-bluetooth-b760m-a-e-wf6e-gen5
2026-05-16,placa_mae,114852,"Placa-Mãe ASRock B550M-HDV, AMD AM4, Micro ATX, DDR4, Preto - 90-MXBDJ0-A0UAYZ",957.64,957.64,813.99,15,5,3,True,ASRock,Hardware/Placas-mãe/Placa-Mãe AMD,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/114852/placa-mae-asrock-b550m-hdv-amd-am4-micro-atx-ddr4-preto-90-mxbdj0-a0uayz
2026-05-16,placa_mae,938405,"Placa-Mãe ASRock Z890 Pro-A, Intel LGA1851 Z890, ATX, DDR5 - 90-MXBP50-A0UAYZ",2111.1,2111.1,1899.99,10,0,0,True,ASRock,Hardware/Placas-mãe/Placa-Mãe Intel,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/938405/placa-mae-asrock-z890-pro-a-intel-lga1851-z890-atx-ddr5-90-mxbp50-a0uayz
2026-05-16,placa_mae,938406,"Placa-Mãe ASRock B860M Steel Legend WiFi, Intel LGA1851 B860, Micro ATX, DDR5 - 90-MXBQF",2041.1,2041.1,1836.99,10,0,0,True,ASRock,Hardware/Placas-mãe/Placa-Mãe Intel,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/938406/placa-mae-asrock-b860m-steel-legend-wifi-intel-lga1851-b860-micro-atx-ddr5-90-mxbqf
2026-05-16,placa_mae,941255,"Placa-Mãe MSI B650 GAMING PLUS WIFI, AMD, AM5, ATX, DDR5, Wi-Fi - B650GPWIFI",2555.54,2555.54,2299.99,10,0,0,True,MSI,Hardware/Placas-mãe/Placa-Mãe AMD,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/941255/placa-mae-msi-b650-gaming-plus-wifi-amd-am5-atx-ddr5-wi-fi-b650gpwifi
2026-05-16,placa_mae,641942,Placa Mãe PCware Ipx1800e2 Com Celeron Dual-core,0.0,328.78,309.05,6,0,0,True,PCWARE,Hardware/Placas-mãe/Placa-Mãe Intel,Sem Garantia,False,https://www.kabum.com.br/produto/641942/placa-mae-pcware-ipx1800e2-com-celeron-dual-core
2026-05-16,placa_mae,544161,"Placa-Mãe MSI B760 Gaming Plus, Intel LGA 1700, ATX, DDR5, Wi-Fi, Preto - B760 GAMING PLUS WIFI",1677.67,1677.67,1509.9,10,5,1,True,MSI,Hardware/Placas-mãe/Placa-Mãe Intel,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/544161/placa-mae-msi-b760-gaming-plus-intel-lga-1700-atx-ddr5-wi-fi-preto-b760-gaming-plus-wifi
